datetime,hour,month,dayofyear,solar_irradiation,ambient_temperature,solar_energy_generated,energy_consumption,net_energy
2025-09-13 21:00:00,21,9,256,0.0,22.922698121365983,0.0,0.7839728160230817,-0.7839728160230817
2025-09-13 22:00:00,22,9,256,0.0,22.52430146157159,0.0,0.8191434718511311,-0.8191434718511311
2025-09-13 23:00:00,23,9,256,0.0,21.37370273599369,0.0,0.3693018893153299,-0.3693018893153299
2025-09-14 00:00:00,0,9,257,0.0,15.848523944409829,0.0,0.1831683212505471,-0.1831683212505471
2025-09-14 01:00:00,1,9,257,0.0,16.15639629567921,0.0,0.4544539307466228,-0.4544539307466228
2025-09-14 02:00:00,2,9,257,0.0,18.260770776800943,0.0,0.4028573055345228,-0.4028573055345228
2025-09-14 03:00:00,3,9,257,0.0,19.37792863342696,0.0,0.3019826941421047,-0.3019826941421047
2025-09-14 04:00:00,4,9,257,0.0,19.66037318189853,0.0,0.4842997511824402,-0.4842997511824402
2025-09-14 05:00:00,5,9,257,0.0,17.59919908812881,0.0,0.4344613304442168,-0.4344613304442168
2025-09-14 06:00:00,6,9,257,0.0,17.59487294557309,0.0,0.5283043022796254,-0.5283043022796254
2025-09-14 07:00:00,7,9,257,0.0,18.14049973441469,0.0,0.6797878781568645,-0.6797878781568645
2025-09-14 08:00:00,8,9,257,191.4092527191946,18.903773098243363,0.8613416372363757,0.5304891226777844,0.3308525145585913
2025-09-14 09:00:00,9,9,257,384.14802466428296,18.17632894208795,1.7286661109892734,0.768770354781114,0.9598957562081594
2025-09-14 10:00:00,10,9,257,517.7248122044093,18.94233369385957,2.329761654919842,0.4306110368479887,1.8991506180718527
2025-09-14 11:00:00,11,9,257,664.5465164033944,22.78484804027129,2.990459323815275,0.4578956196732991,2.532563704141976
2025-09-14 12:00:00,12,9,257,791.4698077965945,22.789158885390236,3.561614135084675,0.3994387174456743,3.1621754176390007
2025-09-14 13:00:00,13,9,257,738.6033572148272,22.435773664732764,3.323715107466722,0.4210983601869688,2.9026167472797533
2025-09-14 14:00:00,14,9,257,767.0840304214393,20.72006879444072,3.4518781368964766,0.5642836940145963,2.8875944428818805
2025-09-14 15:00:00,15,9,257,724.5874014502448,20.81478823067584,3.2606433065261013,0.4367998305599596,2.8238434759661417
2025-09-14 16:00:00,16,9,257,653.1491171512048,21.616673309495425,2.939171027180421,0.3326675596204468,2.6065034675599748
2025-09-14 17:00:00,17,9,257,502.7292289508831,22.8212857814864,2.262281530278974,0.4900847296199007,1.7721968006590731
2025-09-14 18:00:00,18,9,257,299.7319437267849,19.6040767976485,1.348793746770532,0.7784045528514644,0.5703891939190676
2025-09-14 19:00:00,19,9,257,153.505825444297,23.41090581579584,0.6907762144993365,0.7809973556393119,-0.0902211411399754
2025-09-14 20:00:00,20,9,257,1.4581989289850414,23.554563080670203,0.0065618951804326,0.8396472593068947,-0.833085364126462
2025-09-14 21:00:00,21,9,257,0.0,20.71909836157932,0.0,0.7401257928754896,-0.7401257928754896
2025-09-14 22:00:00,22,9,257,0.0,21.50262807797819,0.0,0.7738155516200321,-0.7738155516200321
2025-09-14 23:00:00,23,9,257,0.0,19.466857994085963,0.0,0.2642673717657652,-0.2642673717657652
2025-09-15 00:00:00,0,9,258,0.0,16.414807923397355,0.0,0.5362316138241155,-0.5362316138241155
2025-09-15 01:00:00,1,9,258,0.0,14.420601718747012,0.0,0.3607022417995836,-0.3607022417995836
2025-09-15 02:00:00,2,9,258,0.0,17.59427149665507,0.0,0.3210316565118289,-0.3210316565118289
2025-09-15 03:00:00,3,9,258,0.0,20.92518870905549,0.0,0.4803429310537389,-0.4803429310537389
2025-09-15 04:00:00,4,9,258,0.0,17.268306202075575,0.0,0.6028651564582531,-0.6028651564582531
2025-09-15 05:00:00,5,9,258,0.0,17.10293011504563,0.0,0.4829801463883439,-0.4829801463883439
2025-09-15 06:00:00,6,9,258,0.0,15.43098285783661,0.0,0.4086561355876717,-0.4086561355876717
2025-09-15 07:00:00,7,9,258,0.0,17.547186887406667,0.0,0.5903896901632658,-0.5903896901632658
2025-09-15 08:00:00,8,9,258,174.72365884111431,19.120036012370107,0.7862564647850144,0.4888623119666133,0.2973941528184011
2025-09-15 09:00:00,9,9,258,396.484912694555,21.87210705224732,1.7841821071254975,0.8304138516691639,0.9537682554563336
2025-09-15 10:00:00,10,9,258,535.1712422522479,21.42603401350212,2.408270590135116,0.4729524598732233,1.935318130261892
2025-09-15 11:00:00,11,9,258,637.598173085618,21.1575166546665,2.8691917788852805,0.4235917141843937,2.445600064700887
2025-09-15 12:00:00,12,9,258,737.3086982484056,20.441871386742147,3.317889142117825,0.4412751478180615,2.876613994299764
2025-09-15 13:00:00,13,9,258,779.2941586613226,23.53527378384897,3.5068237139759515,0.3950300350804905,3.1117936788954608
2025-09-15 14:00:00,14,9,258,724.4684279899908,22.61466291381073,3.2601079259549586,0.3488597144222253,2.911248211532733
2025-09-15 15:00:00,15,9,258,721.3551829209093,21.19711068889782,3.246098323144092,0.3954308915550827,2.850667431589009
2025-09-15 16:00:00,16,9,258,633.9033479176384,21.57377075998653,2.8525650656293724,0.3617995198878058,2.4907655457415667
2025-09-15 17:00:00,17,9,258,573.4669855943886,21.473822634743826,2.5806014351747484,0.4693975668593146,2.111203868315434
2025-09-15 18:00:00,18,9,258,379.7913531295347,22.57797822390446,1.709061089082906,0.8027207071496455,0.9063403819332604
2025-09-15 19:00:00,19,9,258,169.49007354934847,19.31445671363643,0.762705330972068,0.7944130929162878,-0.0317077619442197
2025-09-15 20:00:00,20,9,258,0.0,22.138334324524266,0.0,0.7556562921604072,-0.7556562921604072
2025-09-15 21:00:00,21,9,258,0.0,24.123983950567343,0.0,0.6429487109175884,-0.6429487109175884
2025-09-15 22:00:00,22,9,258,0.0,22.670226544674744,0.0,0.8089035544132892,-0.8089035544132892
2025-09-15 23:00:00,23,9,258,0.0,22.340647035977494,0.0,0.2394259746091875,-0.2394259746091875
2025-09-16 00:00:00,0,9,259,0.0,18.12107301706094,0.0,0.2652214270136239,-0.2652214270136239
2025-09-16 01:00:00,1,9,259,0.0,14.907336314438416,0.0,0.4456843034099391,-0.4456843034099391
2025-09-16 02:00:00,2,9,259,0.0,19.43407713335509,0.0,0.4659011294549956,-0.4659011294549956
2025-09-16 03:00:00,3,9,259,0.0,19.328597369886158,0.0,0.3214451212800992,-0.3214451212800992
2025-09-16 04:00:00,4,9,259,0.0,17.169078652004828,0.0,0.3037314575367863,-0.3037314575367863
2025-09-16 05:00:00,5,9,259,0.0,18.136304703618745,0.0,0.5612023151000654,-0.5612023151000654
2025-09-16 06:00:00,6,9,259,0.0,20.806898075960163,0.0,0.4223566068160029,-0.4223566068160029
2025-09-16 07:00:00,7,9,259,6.130986917900679,22.361097005576003,0.027589441130553,0.6233137287317664,-0.5957242876012133
2025-09-16 08:00:00,8,9,259,225.8296084054724,20.987435868473955,1.0162332378246255,0.7270685024629754,0.2891647353616501
2025-09-16 09:00:00,9,9,259,312.19766024184696,21.13491726160111,1.4048894710883113,0.7977496373763575,0.6071398337119538
2025-09-16 10:00:00,10,9,259,513.7837934012135,21.42336838428306,2.312027070305461,0.618908222071327,1.6931188482341342
2025-09-16 11:00:00,11,9,259,575.2683490603399,19.25302424711781,2.588707570771529,0.5256376418928437,2.0630699288786856
2025-09-16 12:00:00,12,9,259,756.8508608820268,19.967355504116963,3.4058288739691203,0.4709413939607077,2.9348874800084124
2025-09-16 13:00:00,13,9,259,808.5108014654838,22.468194217461736,3.638298606594677,0.2989448502360253,3.339353756358652
2025-09-16 14:00:00,14,9,259,805.8323965095615,23.83643465932257,3.6262457842930265,0.5162970390266293,3.109948745266397
2025-09-16 15:00:00,15,9,259,713.4325646372697,22.24503722622541,3.210446540867714,0.4303577150116817,2.780088825856032
2025-09-16 16:00:00,16,9,259,631.1742380475016,23.26712045569904,2.840284071213757,0.5246234905364137,2.315660580677344
2025-09-16 17:00:00,17,9,259,461.8002798876311,22.69065782567429,2.0781012594943395,0.5542741194464573,1.5238271400478822
2025-09-16 18:00:00,18,9,259,353.6111253745779,21.30064625638713,1.5912500641856009,0.9455378845180622,0.6457121796675385
2025-09-16 19:00:00,19,9,259,250.21450246267185,18.23916872936489,1.1259652610820232,0.7774796841863421,0.3484855768956811
2025-09-16 20:00:00,20,9,259,0.0,24.51854713778804,0.0,0.7396619846466117,-0.7396619846466117
2025-09-16 21:00:00,21,9,259,0.0,21.93978442435433,0.0,0.754871117986918,-0.754871117986918
2025-09-16 22:00:00,22,9,259,0.0,21.7382411929964,0.0,0.9001891642518107,-0.9001891642518107
2025-09-16 23:00:00,23,9,259,0.0,20.9690224135207,0.0,0.6797814652275496,-0.6797814652275496
2025-09-17 00:00:00,0,9,260,0.0,17.225488351322333,0.0,0.4226795562336305,-0.4226795562336305
2025-09-17 01:00:00,1,9,260,0.0,16.290944158562393,0.0,0.4868313998389527,-0.4868313998389527
2025-09-17 02:00:00,2,9,260,0.0,17.88447599862737,0.0,0.2618671114933765,-0.2618671114933765
2025-09-17 03:00:00,3,9,260,0.0,18.212806870354168,0.0,0.4016637331077834,-0.4016637331077834
2025-09-17 04:00:00,4,9,260,0.0,16.65986623530668,0.0,0.4098818940705185,-0.4098818940705185
2025-09-17 05:00:00,5,9,260,0.0,20.30803173531297,0.0,0.3057930501134268,-0.3057930501134268
2025-09-17 06:00:00,6,9,260,0.0,19.315341302195108,0.0,0.3586309896265269,-0.3586309896265269
2025-09-17 07:00:00,7,9,260,0.0,21.13314238212592,0.0,0.7175382039827273,-0.7175382039827273
2025-09-17 08:00:00,8,9,260,127.68807988936103,19.999314855736426,0.5745963595021246,0.7150493087968359,-0.1404529492947113
2025-09-17 09:00:00,9,9,260,325.2030352625836,20.4742521115644,1.4634136586816262,0.748805020148749,0.7146086385328773
2025-09-17 10:00:00,10,9,260,575.4969204314114,21.14654807465088,2.589736141941351,0.5224586085412632,2.0672775334000875
2025-09-17 11:00:00,11,9,260,624.1485954292644,19.564895553399516,2.80866867943169,0.4191745828044774,2.3894940966272125
2025-09-17 12:00:00,12,9,260,676.1333911336922,22.29464287597905,3.0426002601016147,0.2451378815654799,2.7974623785361348
2025-09-17 13:00:00,13,9,260,809.5083636312077,20.125080081470596,3.6427876363404335,0.3826009056805635,3.260186730659871
2025-09-17 14:00:00,14,9,260,793.7792792517557,21.088274880874916,3.572006756632901,0.3113588546116365,3.2606479020212644
2025-09-17 15:00:00,15,9,260,731.3965799495743,24.45975378072899,3.291284609773085,0.4001184545867219,2.8911661551863626
2025-09-17 16:00:00,16,9,260,648.290915866481,21.775490329431967,2.9173091213991644,0.4311864290371628,2.486122692362001
2025-09-17 17:00:00,17,9,260,498.7662877496329,19.954202384286948,2.244448294873348,0.4094948397954185,1.8349534550779296
2025-09-17 18:00:00,18,9,260,350.11478691387265,22.757935677243346,1.5755165411124268,0.6662315632703183,0.9092849778421084
2025-09-17 19:00:00,19,9,260,278.72887244747074,20.20369705371735,1.2542799260136182,0.8507798440419376,0.4035000819716805
2025-09-17 20:00:00,20,9,260,0.0,21.28436793967349,0.0,0.7743983213374906,-0.7743983213374906
2025-09-17 21:00:00,21,9,260,0.0,18.63157440404802,0.0,0.7361413290877576,-0.7361413290877576
2025-09-17 22:00:00,22,9,260,0.0,21.960798126224432,0.0,0.7225049197793588,-0.7225049197793588
2025-09-17 23:00:00,23,9,260,0.0,21.959607757398015,0.0,0.2792225353315049,-0.2792225353315049
2025-09-18 00:00:00,0,9,261,0.0,16.83499294903399,0.0,0.4249978377454356,-0.4249978377454356
2025-09-18 01:00:00,1,9,261,0.0,18.13582327679073,0.0,0.3741480269400511,-0.3741480269400511
2025-09-18 02:00:00,2,9,261,0.0,18.69792968550912,0.0,0.584107377902418,-0.584107377902418
2025-09-18 03:00:00,3,9,261,0.0,18.59268419102527,0.0,0.4735380558369109,-0.4735380558369109
2025-09-18 04:00:00,4,9,261,0.0,20.103277837026223,0.0,0.3719967165247368,-0.3719967165247368
2025-09-18 05:00:00,5,9,261,0.0,18.66536016274785,0.0,0.4765176384559633,-0.4765176384559633
2025-09-18 06:00:00,6,9,261,0.0,18.873095258899493,0.0,0.3112646963132007,-0.3112646963132007
2025-09-18 07:00:00,7,9,261,0.0,18.57334244090561,0.0,0.6238783920727858,-0.6238783920727858
2025-09-18 08:00:00,8,9,261,196.0013903328284,17.102728589015385,0.8820062564977278,0.6003134264072578,0.2816928300904699
2025-09-18 09:00:00,9,9,261,346.9336268047331,20.636238182759627,1.561201320621299,0.7049130503108636,0.8562882703104353
2025-09-18 10:00:00,10,9,261,495.8278311941922,22.177071255886744,2.231225240373865,0.328974841619677,1.902250398754188
2025-09-18 11:00:00,11,9,261,696.939865293196,23.28840538228875,3.1362293938193817,0.4041957867520135,2.7320336070673683
2025-09-18 12:00:00,12,9,261,818.8451939990289,17.253024538486013,3.68480337299563,0.4050154433967464,3.2797879295988834
2025-09-18 13:00:00,13,9,261,786.6710017743353,18.14836103847334,3.5400195079845087,0.2314101244593237,3.308609383525185
2025-09-18 14:00:00,14,9,261,805.9813484109447,21.644063345455983,3.626916067849251,0.4966043439782152,3.130311723871036
2025-09-18 15:00:00,15,9,261,699.4382673941546,22.98020795257564,3.147472203273696,0.3205499160905164,2.826922287183179
2025-09-18 16:00:00,16,9,261,609.1489741141626,21.34593680774825,2.741170383513732,0.3717098246294482,2.3694605588842834
2025-09-18 17:00:00,17,9,261,474.6736943537554,21.961175557266262,2.136031624591899,0.4654510542113163,1.6705805703805827
2025-09-18 18:00:00,18,9,261,360.22881439257054,24.80048327979428,1.6210296647665674,0.713387513471464,0.9076421512951034
2025-09-18 19:00:00,19,9,261,253.56599181959024,22.614246793747466,1.141046963188156,0.7535038369410824,0.3875431262470735
2025-09-18 20:00:00,20,9,261,56.50128322233794,20.852286379953167,0.2542557745005207,0.6178840704665697,-0.3636282959660489
2025-09-18 21:00:00,21,9,261,0.0,20.12180720262207,0.0,0.8000561804186154,-0.8000561804186154
2025-09-18 22:00:00,22,9,261,0.0,22.170938414375176,0.0,0.6149398840150366,-0.6149398840150366
2025-09-18 23:00:00,23,9,261,0.0,19.49983390839352,0.0,0.4056861263900634,-0.4056861263900634
2025-09-19 00:00:00,0,9,262,0.0,14.758262291145831,0.0,0.361549285655466,-0.361549285655466
2025-09-19 01:00:00,1,9,262,0.0,15.470043802396166,0.0,0.493152345290826,-0.493152345290826
2025-09-19 02:00:00,2,9,262,0.0,16.454302653815965,0.0,0.436533528658273,-0.436533528658273
2025-09-19 03:00:00,3,9,262,0.0,14.573448794447106,0.0,0.4419838606501786,-0.4419838606501786
2025-09-19 04:00:00,4,9,262,0.0,15.781187633711667,0.0,0.2088802919476615,-0.2088802919476615
2025-09-19 05:00:00,5,9,262,0.0,18.23659118580418,0.0,0.3210052053017307,-0.3210052053017307
2025-09-19 06:00:00,6,9,262,0.0,17.199082321491286,0.0,0.4126895078252987,-0.4126895078252987
2025-09-19 07:00:00,7,9,262,36.829918379306825,19.93914195621044,0.1657346327068807,0.8874613755985437,-0.7217267428916629
2025-09-19 08:00:00,8,9,262,166.60914626178186,17.335482992055766,0.7497411581780185,0.7981316392031363,-0.0483904810251178
2025-09-19 09:00:00,9,9,262,310.65392499358,18.832119984986956,1.39794266247111,0.455024256170529,0.9429184063005808
2025-09-19 10:00:00,10,9,262,526.5664359687788,19.49693265539657,2.369548961859505,0.3640785762440773,2.0054703856154275
2025-09-19 11:00:00,11,9,262,648.4117778748383,21.552973684954267,2.9178530004367724,0.3685879595883353,2.549265040848437
2025-09-19 12:00:00,12,9,262,784.0246746037026,22.167283608949678,3.5281110357166616,0.2983192756565482,3.229791760060113
2025-09-19 13:00:00,13,9,262,784.2450882279077,23.69966511314387,3.5291028970255844,0.4145537296912638,3.114549167334321
2025-09-19 14:00:00,14,9,262,793.9165437741719,19.42069213540875,3.572624446983774,0.3686896162000571,3.2039348307837168
2025-09-19 15:00:00,15,9,262,678.2119491882137,19.808043139721164,3.0519537713469616,0.2621546066714205,2.789799164675541
2025-09-19 16:00:00,16,9,262,706.5125013451341,20.748799105513136,3.179306256053104,0.4929854569291331,2.6863207991239704
2025-09-19 17:00:00,17,9,262,496.77423492294633,19.89220961464805,2.2354840571532586,0.4532459207739917,1.782238136379267
2025-09-19 18:00:00,18,9,262,374.7171352303629,19.451246777668928,1.686227108536633,0.7444841106040898,0.9417429979325432
2025-09-19 19:00:00,19,9,262,200.36399353608255,24.690144609058965,0.9016379709123716,0.7711643431130489,0.1304736277993227
2025-09-19 20:00:00,20,9,262,2.46369022152365,21.2678099455671,0.0110866059968564,0.8014597873152337,-0.7903731813183773
2025-09-19 21:00:00,21,9,262,0.0,20.625332751399792,0.0,0.8665730726502527,-0.8665730726502527
2025-09-19 22:00:00,22,9,262,0.0,24.14922477037945,0.0,0.7558528546046046,-0.7558528546046046
2025-09-19 23:00:00,23,9,262,0.0,22.285363783788146,0.0,0.3968236587197332,-0.3968236587197332
2025-09-20 00:00:00,0,9,263,0.0,15.373903500007463,0.0,0.2955520740360211,-0.2955520740360211
2025-09-20 01:00:00,1,9,263,0.0,16.985108452960276,0.0,0.3119548525259848,-0.3119548525259848
2025-09-20 02:00:00,2,9,263,0.0,16.9214742450203,0.0,0.1502158847941156,-0.1502158847941156
2025-09-20 03:00:00,3,9,263,0.0,20.908253369012257,0.0,0.4460277634570936,-0.4460277634570936
2025-09-20 04:00:00,4,9,263,0.0,17.78628526358189,0.0,0.4409918706449046,-0.4409918706449046
2025-09-20 05:00:00,5,9,263,0.0,18.471191494750418,0.0,0.4916735553525132,-0.4916735553525132
2025-09-20 06:00:00,6,9,263,0.0,20.24699531118168,0.0,0.4093414629977179,-0.4093414629977179
2025-09-20 07:00:00,7,9,263,21.81661518090802,20.507843925719687,0.098174768314086,0.6952925036902945,-0.5971177353762084
2025-09-20 08:00:00,8,9,263,172.71760506615823,20.026732049043577,0.777229222797712,0.6941587716092654,0.0830704511884465
2025-09-20 09:00:00,9,9,263,379.7958526770717,22.405734371698745,1.7090813370468227,0.7887992281077383,0.9202821089390844
2025-09-20 10:00:00,10,9,263,536.2690911911699,19.95842691133902,2.4132109103602644,0.2412597236242127,2.1719511867360515
2025-09-20 11:00:00,11,9,263,676.2238151651886,19.5634399476026,3.043007168243349,0.3482903819972698,2.694716786246079
2025-09-20 12:00:00,12,9,263,718.9775752779183,16.89608485780654,3.2353990887506323,0.3928385668218251,2.842560521928807
2025-09-20 13:00:00,13,9,263,744.5425205717855,23.628386651550173,3.350441342573035,0.5371365271811184,2.813304815391916
2025-09-20 14:00:00,14,9,263,802.592767396893,22.55648837184651,3.6116674532860182,0.353039715817975,3.258627737468044
2025-09-20 15:00:00,15,9,263,713.0451329196295,22.276374095001184,3.2087030981383324,0.418637668711622,2.7900654294267104
2025-09-20 16:00:00,16,9,263,659.0628512609744,22.175932190629077,2.965782830674385,0.3911390085169564,2.574643822157429
2025-09-20 17:00:00,17,9,263,470.6282126569473,21.572188002081585,2.1178269569562627,0.5157324396678071,1.6020945172884555
2025-09-20 18:00:00,18,9,263,375.5841452795961,23.220792721997963,1.6901286537581826,0.9778781375819672,0.7122505161762153
2025-09-20 19:00:00,19,9,263,91.4637377034584,21.044448719975,0.4115868196655627,0.9176909168595702,-0.5061040971940074
2025-09-20 20:00:00,20,9,263,73.65417287946565,20.96493103142244,0.3314437779575954,0.6887021867824505,-0.3572584088248551
2025-09-20 21:00:00,21,9,263,0.0,21.104793520426963,0.0,0.7717682592456196,-0.7717682592456196
2025-09-20 22:00:00,22,9,263,0.0,19.531745374550777,0.0,0.9862244839166536,-0.9862244839166536
2025-09-20 23:00:00,23,9,263,0.0,19.71500503887301,0.0,0.3385097068319041,-0.3385097068319041
2025-09-21 00:00:00,0,9,264,0.0,16.678653715575177,0.0,0.3277195367015577,-0.3277195367015577
2025-09-21 01:00:00,1,9,264,0.0,17.319849458263477,0.0,0.362804745020878,-0.362804745020878
2025-09-21 02:00:00,2,9,264,0.0,20.22774015700193,0.0,0.506633981785918,-0.506633981785918
2025-09-21 03:00:00,3,9,264,0.0,15.577809738032125,0.0,0.4784641917281726,-0.4784641917281726
2025-09-21 04:00:00,4,9,264,0.0,18.383156973580014,0.0,0.4859411111352316,-0.4859411111352316
2025-09-21 05:00:00,5,9,264,0.0,17.52166029879068,0.0,0.4717084397813841,-0.4717084397813841
2025-09-21 06:00:00,6,9,264,0.0,18.946898174876047,0.0,0.4940674903776567,-0.4940674903776567
2025-09-21 07:00:00,7,9,264,54.57398458094521,16.67299085999532,0.2455829306142534,0.6300117847251664,-0.384428854110913
2025-09-21 08:00:00,8,9,264,235.47296678732403,18.855339050406943,1.059628350542958,0.759860182023359,0.299768168519599
2025-09-21 09:00:00,9,9,264,350.91969301482106,20.719396224713435,1.579138618566695,0.7975666228656147,0.7815719957010799
2025-09-21 10:00:00,10,9,264,495.1472321070267,20.55866305234353,2.22816254448162,0.2402422135667005,1.9879203309149196
2025-09-21 11:00:00,11,9,264,658.5853153363415,21.22148664453596,2.963633919013537,0.3517312643674298,2.611902654646107
2025-09-21 12:00:00,12,9,264,755.9999643351689,22.17677583276704,3.40199983950826,0.4049400503274874,2.9970597891807724
2025-09-21 13:00:00,13,9,264,766.4699817223822,21.57144801516645,3.44911491775072,0.3697971236393461,3.0793177941113736
2025-09-21 14:00:00,14,9,264,765.8893962632833,16.76159558807036,3.446502283184775,0.4781312355793123,2.9683710476054626
2025-09-21 15:00:00,15,9,264,717.00145541705,19.311950548996755,3.226506549376725,0.3191195780987944,2.9073869712779308
2025-09-21 16:00:00,16,9,264,642.0057296958171,20.832644520784825,2.889025783631177,0.4375600998526996,2.4514656837784767
2025-09-21 17:00:00,17,9,264,495.7999735680402,22.45382346544736,2.231099881056181,0.3772892344391482,1.8538106466170323
2025-09-21 18:00:00,18,9,264,416.84636623291806,22.9840503867432,1.8758086480481315,0.5746172884338093,1.301191359614322
2025-09-21 19:00:00,19,9,264,147.27167377335974,19.885327590735105,0.6627225319801188,0.825564279847803,-0.1628417478676842
2025-09-21 20:00:00,20,9,264,0.0,21.313648896505843,0.0,0.7368540374037507,-0.7368540374037507
2025-09-21 21:00:00,21,9,264,0.0,21.600350923936663,0.0,1.0342844784752572,-1.0342844784752572
2025-09-21 22:00:00,22,9,264,0.0,22.56177067518801,0.0,0.7844128758677094,-0.7844128758677094
2025-09-21 23:00:00,23,9,264,0.0,21.10963953591825,0.0,0.2904297961134992,-0.2904297961134992
2025-09-22 00:00:00,0,9,265,0.0,16.367566073175496,0.0,0.566696156307619,-0.566696156307619
2025-09-22 01:00:00,1,9,265,0.0,17.023193383899013,0.0,0.2782769644492047,-0.2782769644492047
2025-09-22 02:00:00,2,9,265,0.0,17.643324316464536,0.0,0.3348998360689296,-0.3348998360689296
2025-09-22 03:00:00,3,9,265,0.0,18.534803184249064,0.0,0.4597308462392163,-0.4597308462392163
2025-09-22 04:00:00,4,9,265,0.0,18.131734212799447,0.0,0.5262093660538057,-0.5262093660538057
2025-09-22 05:00:00,5,9,265,0.0,17.34953574877131,0.0,0.4842299087984694,-0.4842299087984694
2025-09-22 06:00:00,6,9,265,0.0,20.41106862545466,0.0,0.2150740470065524,-0.2150740470065524
2025-09-22 07:00:00,7,9,265,0.0,19.36598762733488,0.0,0.6956737513950124,-0.6956737513950124
2025-09-22 08:00:00,8,9,265,329.0760407133606,18.146507581470274,1.4808421832101228,0.8022486689950361,0.6785935142150867
2025-09-22 09:00:00,9,9,265,386.927951979789,20.763883746809157,1.7411757839090507,0.6353844450795407,1.10579133882951
2025-09-22 10:00:00,10,9,265,515.6648475390508,19.330064535236524,2.3204918139257287,0.2970474062518094,2.023444407673919
2025-09-22 11:00:00,11,9,265,563.5224232032031,19.660181247049405,2.535850904414414,0.2619380685181077,2.273912835896306
2025-09-22 12:00:00,12,9,265,719.3679179778944,20.544577314479543,3.237155630900525,0.3626982712193662,2.874457359681159
2025-09-22 13:00:00,13,9,265,765.9596159851325,22.24414413424137,3.446818271933096,0.2676692671079613,3.1791490048251347
2025-09-22 14:00:00,14,9,265,814.596614403974,23.41106162311149,3.6656847648178825,0.1697052270693326,3.49597953774855
2025-09-22 15:00:00,15,9,265,773.4180395005521,20.19825008754199,3.4803811777524847,0.4209004071573989,3.0594807705950857
2025-09-22 16:00:00,16,9,265,630.9180715512535,22.48597133964137,2.839131321980641,0.5637691890508931,2.2753621329297475
2025-09-22 17:00:00,17,9,265,534.0521834056456,24.932603584049133,2.4032348253254048,0.3775602060658857,2.025674619259519
2025-09-22 18:00:00,18,9,265,334.1349681158927,21.90528932403594,1.5036073565215171,0.8628507962131349,0.6407565603083822
2025-09-22 19:00:00,19,9,265,270.1248586317377,19.408432913878816,1.2155618638428196,0.6714467422147831,0.5441151216280365
2025-09-22 20:00:00,20,9,265,80.76503795000535,20.54603379179453,0.363442670775024,0.9016951836085412,-0.5382525128335172
2025-09-22 21:00:00,21,9,265,0.0,22.90638488411957,0.0,0.8359506320051697,-0.8359506320051697
2025-09-22 22:00:00,22,9,265,0.0,22.34784466714399,0.0,0.8010445068165414,-0.8010445068165414
2025-09-22 23:00:00,23,9,265,0.0,21.3170631582352,0.0,0.3853663989316961,-0.3853663989316961
2025-09-23 00:00:00,0,9,266,0.0,19.85377770660772,0.0,0.2589946706329222,-0.2589946706329222
2025-09-23 01:00:00,1,9,266,0.0,17.247739186867815,0.0,0.2875040735828157,-0.2875040735828157
2025-09-23 02:00:00,2,9,266,0.0,18.18805281411408,0.0,0.3861927349663546,-0.3861927349663546
2025-09-23 03:00:00,3,9,266,0.0,16.013125129006948,0.0,0.7125147707189525,-0.7125147707189525
2025-09-23 04:00:00,4,9,266,0.0,16.47720237539809,0.0,0.4209839985855077,-0.4209839985855077
2025-09-23 05:00:00,5,9,266,0.0,18.158111309369342,0.0,0.3827174778185689,-0.3827174778185689
2025-09-23 06:00:00,6,9,266,0.0,17.35253917164626,0.0,0.4732487425432785,-0.4732487425432785
2025-09-23 07:00:00,7,9,266,0.0,19.837220639967533,0.0,0.7837431563359895,-0.7837431563359895
2025-09-23 08:00:00,8,9,266,259.97172478669074,21.11919430358933,1.169872761540108,0.5628460268292216,0.6070267347108865
2025-09-23 09:00:00,9,9,266,406.447708057883,20.62577708840232,1.8290146862604733,0.8308816784876634,0.99813300777281
2025-09-23 10:00:00,10,9,266,516.049663717865,24.35320401523472,2.322223486730392,0.4204135789823556,1.9018099077480368
2025-09-23 11:00:00,11,9,266,639.5570871407147,19.650152443983185,2.878006892133216,0.3614382555842865,2.516568636548929
2025-09-23 12:00:00,12,9,266,733.4332173791295,21.80565273186716,3.3004494782060827,0.3682518057660243,2.9321976724400582
2025-09-23 13:00:00,13,9,266,741.8425950429382,19.627821077012094,3.338291677693222,0.4198506826909292,2.9184409950022925
2025-09-23 14:00:00,14,9,266,750.2633488232474,23.39414777149705,3.376185069704613,0.4279477130720671,2.948237356632546
2025-09-23 15:00:00,15,9,266,707.2228524114869,21.28174276998393,3.182502835851691,0.2575760256666679,2.924926810185023
2025-09-23 16:00:00,16,9,266,723.8478213872406,21.914915107844887,3.2573151962425824,0.4621341047566427,2.79518109148594
2025-09-23 17:00:00,17,9,266,520.0018137597851,22.28760567025777,2.3400081619190334,0.7470844326650506,1.5929237292539828
2025-09-23 18:00:00,18,9,266,445.9756871022235,23.736918886936444,2.0068905919600057,0.8294644252148223,1.1774261667451835
2025-09-23 19:00:00,19,9,266,197.72547262519703,22.246512762254227,0.8897646268133865,0.7459916468582913,0.1437729799550952
2025-09-23 20:00:00,20,9,266,2.097723324348231,24.95475094865305,0.009439754959567,0.9577741513420572,-0.9483343963824904
2025-09-23 21:00:00,21,9,266,0.0,18.266316218297163,0.0,0.702672751918602,-0.702672751918602
